close_auction_date,hammer_price_orig,hammer_price_usd,final_price,final_price_usd,low_estimate_orig,low_estimate_usd,high_estimate_orig,high_estimate_usd,auction_name,auction_location,auction_id,item_title,lotNumber,is_sold,curreny,artist,auction_url,item_url,auction_house,exhibited,provenance,literature,art_category,description,year_created,height,width,depth,area,unit,is_withdrawn,is_bought_in,is_signed,num_pieces,guarantee,art_type,medium,image_url
12/07/2023 12:43,1900,null,2413,null,3000,null,5000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Lady with her dog,36,TRUE,GBP,Louis Icart,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/lady-with-her-dog,Sothebys,,,,null,<p>Louis Icart</p><p>French</p><p>1888 - 1950</p><p><em>Lady with her dog</em></p><p><br></p><p>signed: <em>Louis Icart</em></p><p>terracotta on a wood base</p><p>32 by 37.5 by 37.5cm. 12 5/8 by 14 3/4 by 14 3/4 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,3000,null,5000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bust of Sir Henry Irving (1838-1905) as Hamlet,37,FALSE,GBP,Edward Onslow Ford,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bust-of-sir-henry-irving-1838-1905-as-hamlet,Sothebys,,,,null,<p>Edward Onslow Ford</p><p>British</p><p>1852 - 1901</p><p><em>Bust of Sir Henry Irving (1838-1905) as Hamlet</em></p><p><br></p><p>signed and dated: <em>E Onslow Ford / 1880</em></p><p>terracotta on an ebonised wood base</p><p>bust: 23.5cm. 9 1/4 in.</p><p>base: 10cm. 4 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,5000,null,6350,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bust of Giuseppe Verdi (1813-1901),38,TRUE,GBP,Vincenzo Gemito,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bust-of-giuseppe-verdi-1813-1901,Sothebys,,,,null,<p>Vincenzo Gemito</p><p>Italian</p><p>1852 - 1929</p><p><em>Bust of Giuseppe Verdi (1813-1901)</em></p><p><br></p><p>signed:&nbsp;<em>V. GEMITO</em> stamped:&nbsp;<em>FONDERIA / GEMITO / NAPOLI </em>and titled:&nbsp;<em>VERDI</em></p><p>bronze black patina</p><p>56cm. 22in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,12000,null,15240,null,10000,null,12000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bust of a veiled woman,39,TRUE,GBP,Frans Stracke,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bust-of-a-veiled-woman,Sothebys,,,,null,<p>Frans Stracke</p><p>Dutch</p><p>1820 - 1898</p><p><em>Bust of a veiled woman</em></p><p><br></p><p>signed: <em>F. Stracke. </em></p><p>white marble on an associated veined white marble socle</p><p>75cm. 29 1/2 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,7000,null,10000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bust of Giuseppe Mazzini (1805-1872),40,FALSE,GBP,Giovanni Spertini ,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bust-of-giuseppe-mazzini-1805-1872,Sothebys,,,,null,<p>Giovanni Spertini</p><p>Italian</p><p>1821 - 1895</p><p><em>Giuseppe Mazzini (1805-1872)</em></p><p><br></p><p>signed and dated: <em>Gio. Spertini / Fece 1878 Milano</em>&nbsp;and inscribed: <em>Gia premiato all'unanimita dal giuri pel concorso nazionale del 1872 e posto in Campidoglio</em></p><p>white marble</p><p>60cm. 23 5/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,12000,null,18000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bust of Paul Dalloz (1829-1879),41,FALSE,GBP,"Jean-Baptiste, called Auguste Clesinger",https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bust-of-paul-dalloz-1829-1879,Sothebys,,,,null,<p>Jean-Baptiste called Auguste Clesinger</p><p>French</p><p>1814 - 1883</p><p><em>Bust of Paul Dalloz (1829-1879)</em></p><p><br></p><p>signed and dated: <em>J. Clesinger / 1870</em></p><p>white marble</p><p>76.5cm. 30 1/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,600,null,762,null,1200,null,1800,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bust of a Gentleman,42,TRUE,GBP,William Brodie,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bust-of-a-gentleman,Sothebys,,"<p>With Robert Kime, London</p>",,null,<p>Property from an Important English Private Collection</p><p><br></p><p>William Brodie</p><p>British</p><p>1815 - 1881</p><p><em>Bust of a Gentleman</em></p><p><br></p><p>signed and dated:&nbsp;<em>W</em><sup><em>M</em></sup><em>&nbsp;BRODIE. R.S.A. Sc. 1865.</em></p><p>white marble</p><p>78cm. 30 3/4 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,9000,null,11430,null,8000,null,12000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Cupid and Psyche,43,TRUE,GBP,Gugliemo Pugi,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/cupid-and-psyche,Sothebys,,,,null,<p>Gugliemo Pugi</p><p>Italian</p><p>1850 - 1915</p><p>After Antonio Canova</p><p><em>Cupid and Psyche</em></p><p><br></p><p>signed:&nbsp;<em>Pugi</em></p><p>white marble on a mottled marble base</p><p>86cm. 33 7/8 in. overall </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,2800,null,3556,null,3000,null,5000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Italian 19th century/ 20th century,44,TRUE,GBP,Antonio Canova,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/italian-19th-century-20th-century,Sothebys,,,,null,<p>After Antonio Canova (1757 - 1822)</p><p>Italian 19th century/ 20th century</p><p><em>Bust of Hebe</em></p><p><br></p><p>white marble on a veined grey marble socle</p><p>65cm. 25 1/2in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,8000,null,10160,null,8000,null,12000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Italian early 19th century,45,TRUE,GBP,,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/italian-early-19th-century,Sothebys,,,,null,<p>Italian early 19th century</p><p><em>Bust of a classical lady said to be Paolina Borghese Bonaparte</em></p><p><br></p><p>white marble</p><p>51cm. 20in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,26000,null,33020,null,30000,null,50000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Bacchante tying her hair,46,TRUE,GBP,Laurence MacDonald,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/bacchante-tying-her-hair,Sothebys,,,,null,<p>Laurence MacDonald</p><p>British</p><p>1799 - 1878</p><p><em>Bacchante tying her hair</em></p><p><br></p><p>signed and dated: <em>L. MACDONALD / FECIT ROMAE / 1862</em></p><p>white marble</p><p>155cm. 61in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,8000,null,12000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Woman with a Lyre,47,FALSE,GBP,professor Conti,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/woman-with-a-lyre,Sothebys,,,,null,<p>Professor Conti</p><p>Italian</p><p>active 19th/ 20th century</p><p><em>Woman with a Lyre</em></p><p><br></p><p>signed: <em>Prof. Conti Firenze</em> and inscribed: <em>Harrados</em></p><p>white marble on a veined marble base</p><p>100.5cm. 39 1/2in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,6000,null,7620,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,La Verite (The Truth),48,TRUE,GBP,Albert-Ernest Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/la-verite-the-truth,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>La Verite (The Truth)</em></p><p><br></p><p>signed: <em>A. CARRiER </em>and with a titular plaque inscribed: <em>LA VERITE / PAR CARRIER BELLEUSE / HorsConcours</em></p><p>bronze brown patina</p><p>88cm. 34 5/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,18000,null,20000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,La Musique,49,FALSE,GBP,Emil Jespers,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/la-musique,Sothebys,,,,null,<p>Emil Jespers</p><p>Belgian</p><p>1862 - 1918</p><p><em>La Musique</em></p><p><br></p><p>signed: <em>Em. Jespers</em></p><p>white marble on a veined grey marble socle</p><p>87.5cm. 34 1/2 overall</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,La Cigale (Girl with a mandolin),50,FALSE,GBP,Albert-Ernest  Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/la-cigale-girl-with-a-mandolin,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>La Cigale (Girl with a mandolin)</em></p><p><br></p><p>signed:<em> A. Carrier-Belleuse</em> and with a titular&nbsp;plaque inscribed: <em>CIGALE par Carrier-Belleuse</em></p><p>bronze</p><p>69.5cm. 27 3/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,3000,null,3810,null,3000,null,5000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Woman carrying water,51,TRUE,GBP,Albert-Ernest  Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/woman-carrying-water,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>Woman carrying water</em></p><p><br></p><p>signed: <em>A. CARRiER-BELLEUSE.</em></p><p>terracotta on an ebonised wood base</p><p>78cm. 30 3/4 in. overall</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,8000,null,10160,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,La Source,52,TRUE,GBP,Albert-Ernest  Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/la-source,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>La Source</em></p><p><br></p><p>signed: <em>A. Carrier-Belleuse </em></p><p>terracotta</p><p>62cm. 24 3/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,5500,null,6985,null,7000,null,10000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Nymph and Triton,53,TRUE,GBP,Albert-Ernest  Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/nymph-and-triton,Sothebys,,,,null,<p>Property from an Important English Private Collection</p><p><br></p><p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>Nymph and Triton</em></p><p><br></p><p>signed:&nbsp;<em>A. Carrier Belleuse.</em></p><p>terracotta on an ebonised wood base</p><p>63.5cm. 25in. overall</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,7000,null,10000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Cupidon et Psyche (Psyche waking the sleeping Cupid),54,FALSE,GBP,Albert-Ernest Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/cupidon-et-psyche-psyche-waking-the-sleeping-cupid,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>Cupidon et Psyche (Psyche waking the sleeping Cupid)</em></p><p><br></p><p>signed: <em>Carrier-Belleuse </em></p><p>bronze</p><p>45.5 by 52cm. 18 by 20 1/2 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,6000,null,7620,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Jeune femme aux marguerites (Bust of a young woman with daisies),55,TRUE,GBP,Albert-Ernest  Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/jeune-femme-aux-marguerites-bust-of-a-young-woman,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>Jeune femme aux marguerites (Bust of a young woman with daisies)</em></p><p><br></p><p>signed: <em>A. CARRiER.</em></p><p>terracotta on an ebonised wood base</p><p>bust: 56cm. 22in.</p><p>base: 13.5cm. 5 1/4 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,900,null,1143,null,1500,null,2500,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Buste de jeune fille (Bust of a young woman),56,TRUE,GBP,Albert-Ernest  Carrier-Belleuse,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/buste-de-jeune-fille-bust-of-a-young-woman,Sothebys,,,,null,<p>Albert-Ernest Carrier-Belleuse</p><p>French</p><p>1824 - 1887</p><p><em>Buste de jeune fille (Bust of a young woman)</em></p><p><br></p><p>signed: <em>A. CARRiER-BELLEUSE</em></p><p>terracotta on a turned ebonised wood base</p><p>49cm. 19 1/4 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,2800,null,3556,null,3000,null,5000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Italian 19th century,57,TRUE,GBP,,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/italian-19th-century-5,Sothebys,,,,null,<p>Italian 19th century</p><p><em>Relief carved with works after Michelangelo Buonarroti and Antonio Canova</em></p><p><br></p><p>white marble in a painted metal frame</p><p>48 by 110cm.&nbsp;19 by 43 1/4in. overall</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,3000,null,5000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Baigneuse (Woman Bathing),58,FALSE,GBP,Etienne-Maurice Falconet,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/baigneuse-woman-bathing,Sothebys,,,,null,<p>After Etienne-Maurice Falconet (1716 - 1791)</p><p>French 19th century</p><p><em>Baigneuse (Woman Bathing)</em></p><p><br></p><p>inscribed:&nbsp;<em>FALCONET</em></p><p>white marble</p><p>83.5cm. 32 7/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,12000,null,18000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,French or Belgian 19th century,59,FALSE,GBP,,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/french-or-belgian-19th-century,Sothebys,,,,null,<p>French or Belgian 19th century</p><p><em>Crouching nude</em></p><p><br></p><p>inscribed: <em>RICCI</em>&nbsp;&nbsp;</p><p>white marble</p><p>98cm. 38 1/2in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,20000,null,30000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,La Pudicizia (Modesty),60,FALSE,GBP,Cesare Lapini,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/la-pudicizia-modesty,Sothebys,,,,null,<p>Cesare Lapini</p><p>Italian</p><p>b. 1848</p><p><em>La Pudicizia (Modesty)</em></p><p><br></p><p>signed and dated: <em>C. Lapini Firenze 1900</em></p><p>white marble</p><p>85.5cm. 33 3/4 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,17000,null,21590,null,20000,null,30000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Italian 19th century,61,TRUE,GBP,,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/italian-19th-century,Sothebys,,,,null,<p>Italian 19th century</p><p><em>Venus and Cupid</em></p><p><br></p><p>white marble</p><p>66 by 134 by 62cm. 26 by 52 3/4 by 24 3/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,,null,,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Girl cradling her cat,62,FALSE,GBP,Enrico Astorri,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/girl-cradling-her-cat,Sothebys,,,,null,<p>Enrico Astorri</p><p>Italian</p><p>1859 - 1921</p><p><em>Girl cradling her cat</em></p><p><br></p><p>signed: <em>E. Astori Milano</em></p><p>white marble</p><p>100cm. 39 1/4in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,4000,null,5080,null,4000,null,6000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Woman holding a flower,63,TRUE,GBP,Gugliemo Pugi,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/woman-holding-a-flower,Sothebys,,,,null,<p>Gugliemo Pugi</p><p>Italian</p><p>1850 - 1915</p><p><em>Woman holding a flower</em></p><p><br></p><p>signed: <em>P.Ugi</em></p><p>white marble with bronze flower</p><p>64cm. 25 1/8 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12/07/2023 12:43,6000,null,7620,null,6000,null,8000,null,19th & 20th Century Sculpture,London,41ff557e-8e4e-416d-8a80-66ff1ea5e5ea,Les Roseaux (Reeds),64,TRUE,GBP,Raoul Larche,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture,https://www.sothebys.com/en/buy/auction/2023/19th-20th-century-sculpture/les-roseaux-reeds,Sothebys,,,,null,<p>Raoul Larche</p><p>French</p><p>1860-1912</p><p><em>Les Roseaux (Reeds)</em></p><p><br></p><p>signed: <em>RAOUL LARCHE</em> and stamped with the: <em>SIOT-DECAUVILLE / FONDEUR / PARIS </em>pastille and numbered: <em>1866</em></p><p>bronze red brown patina</p><p>75cm. 29 1/2 in.</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
